PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Vasil Kiryienka,2014,Stage 14,-,-,-,-,-,-,-,2,2,
Vasil Kiryienka,2014,Stage 15,-,-,-,-,-,-,-,2,2,
Vasil Kiryienka,2014,Stage 16,100,-,-,-,-,15,-,2,117,
Vasil Kiryienka,2014,Stage 17,-,-,-,-,-,15,10,-,25,
Vasil Kiryienka,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Vasil Kiryienka,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Vasil Kiryienka,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Vasil Kiryienka,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Vasil Kiryienka,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2014,Stage 6,-,-,-,-,-,-,-,2,2,
Mikael Cherel,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2014,Stage 8,-,-,-,-,-,-,-,6,6,
Mikael Cherel,2014,Stage 9,50,-,-,-,5,-,-,2,57,
Mikael Cherel,2014,Stage 10,-,-,-,-,-,-,-,6,6,
Mikael Cherel,2014,Stage 11,-,-,-,-,-,-,-,6,6,
Mikael Cherel,2014,Stage 12,-,-,-,-,-,-,-,6,6,
Mikael Cherel,2014,Stage 13,-,-,-,-,1,-,-,8,9,
Mikael Cherel,2014,Stage 14,-,-,-,-,-,-,-,10,10,
Mikael Cherel,2014,Stage 15,-,-,-,-,-,-,-,8,8,
Mikael Cherel,2014,Stage 16,-,-,-,-,-,-,-,6,6,
Mikael Cherel,2014,Stage 17,-,-,-,-,-,-,-,6,6,
Mikael Cherel,2014,Stage 18,-,-,-,-,-,-,-,8,8,
Mikael Cherel,2014,Stage 19,-,-,-,-,-,-,-,8,8,
Mikael Cherel,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2014,Stage 21,-,-,-,-,-,-,-,10,10,
Mikael Cherel,2014,End-of-Tour,-,-,-,-,-,-,-,40,40,
Rui Costa,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Rui Costa,2014,Stage 2,10,8,-,-,-,-,-,-,18,
Rui Costa,2014,Stage 3,-,6,-,-,-,-,-,-,6,
Rui Costa,2014,Stage 4,-,6,-,-,-,-,-,-,6,
Rui Costa,2014,Stage 5,-,8,-,-,-,-,-,-,8,
Rui Costa,2014,Stage 6,-,8,-,-,-,-,-,-,8,
Rui Costa,2014,Stage 7,10,10,-,-,-,-,-,-,20,
Rui Costa,2014,Stage 8,20,13,-,-,-,-,-,-,33,
Rui Costa,2014,Stage 9,-,10,-,-,-,-,-,-,10,
Rui Costa,2014,Stage 10,15,12,-,-,-,-,-,-,27,
Rui Costa,2014,Stage 11,-,7,-,-,-,-,-,-,7,
Rui Costa,2014,Stage 12,-,8,-,-,-,-,-,-,8,
Rui Costa,2014,Stage 13,5,12,-,-,-,-,-,-,17,
Rui Costa,2014,Stage 14,-,8,-,-,-,-,-,-,8,
Rui Costa,2014,Stage 15,-,8,-,-,-,-,-,-,8,
Rui Costa,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Rui Costa,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Rui Costa,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Rui Costa,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Rui Costa,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Rui Costa,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Rui Costa,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Ben Gastauer,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Ben Gastauer,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Ben Gastauer,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Ben Gastauer,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Ben Gastauer,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Ben Gastauer,2014,Stage 6,-,-,-,-,-,-,-,2,2,
Ben Gastauer,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Ben Gastauer,2014,Stage 8,-,-,-,-,-,-,-,6,6,
Ben Gastauer,2014,Stage 9,-,-,-,-,-,-,-,2,2,
Ben Gastauer,2014,Stage 10,-,-,-,-,-,-,-,6,6,
Ben Gastauer,2014,Stage 11,-,-,-,-,-,-,-,6,6,
Ben Gastauer,2014,Stage 12,-,-,-,-,-,-,-,6,6,
Ben Gastauer,2014,Stage 13,-,-,-,-,-,-,-,8,8,
Ben Gastauer,2014,Stage 14,-,-,-,-,-,-,-,10,10,
Ben Gastauer,2014,Stage 15,-,-,-,-,-,-,-,8,8,
Ben Gastauer,2014,Stage 16,-,-,-,-,-,-,-,6,6,
Ben Gastauer,2014,Stage 17,-,-,-,-,-,-,-,6,6,
Ben Gastauer,2014,Stage 18,-,-,-,-,-,-,-,8,8,
Ben Gastauer,2014,Stage 19,-,-,-,-,-,-,-,8,8,
Ben Gastauer,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Ben Gastauer,2014,Stage 21,-,-,-,-,-,-,-,10,10,
Ben Gastauer,2014,End-of-Tour,-,50,-,-,-,-,-,40,90,
Brice Feillu,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Brice Feillu,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Brice Feillu,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Brice Feillu,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Brice Feillu,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Brice Feillu,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Brice Feillu,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Brice Feillu,2014,Stage 8,5,-,-,-,-,-,-,-,5,
Brice Feillu,2014,Stage 9,40,-,-,-,-,2,-,-,42,
Brice Feillu,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Brice Feillu,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Brice Feillu,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Brice Feillu,2014,Stage 13,-,-,-,-,-,-,10,-,10,
Brice Feillu,2014,Stage 14,-,2,-,-,-,-,-,-,2,
Brice Feillu,2014,Stage 15,-,2,-,-,-,-,-,-,2,
Brice Feillu,2014,Stage 16,-,2,-,-,-,-,-,-,2,
Brice Feillu,2014,Stage 17,-,4,-,-,-,-,-,-,4,
Brice Feillu,2014,Stage 18,-,5,-,-,-,-,-,-,5,
Brice Feillu,2014,Stage 19,-,4,-,-,-,-,-,-,4,
Brice Feillu,2014,Stage 20,-,5,-,-,-,-,-,-,5,
Brice Feillu,2014,Stage 21,-,5,-,-,-,-,-,-,5,
Brice Feillu,2014,End-of-Tour,-,80,-,-,-,-,-,-,80,
Christophe Riblon,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Christophe Riblon,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Christophe Riblon,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Christophe Riblon,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Christophe Riblon,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Christophe Riblon,2014,Stage 6,-,-,-,-,-,-,-,2,2,
Christophe Riblon,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Christophe Riblon,2014,Stage 8,-,-,-,-,-,-,-,6,6,
Christophe Riblon,2014,Stage 9,-,-,-,-,-,-,-,2,2,
Christophe Riblon,2014,Stage 10,-,-,-,-,10,2,10,6,28,
Christophe Riblon,2014,Stage 11,-,-,-,-,-,-,-,6,6,
Christophe Riblon,2014,Stage 12,-,-,-,-,-,-,-,6,6,
Christophe Riblon,2014,Stage 13,-,-,-,-,-,-,-,8,8,
Christophe Riblon,2014,Stage 14,-,-,-,-,1,-,10,10,21,
Christophe Riblon,2014,Stage 15,-,-,-,-,-,-,-,8,8,
Christophe Riblon,2014,Stage 16,-,-,-,-,-,-,-,6,6,
Christophe Riblon,2014,Stage 17,-,-,-,-,-,-,-,6,6,
Christophe Riblon,2014,Stage 18,-,-,-,-,-,-,-,8,8,
Christophe Riblon,2014,Stage 19,-,-,-,-,-,-,-,8,8,
Christophe Riblon,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Christophe Riblon,2014,Stage 21,-,-,-,-,-,-,-,10,10,
Christophe Riblon,2014,End-of-Tour,-,-,-,-,-,-,-,40,40,
Simon Gerrans,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 3,-,-,-,-,-,-,-,2,2,
Simon Gerrans,2014,Stage 4,-,-,-,-,-,-,-,2,2,
Simon Gerrans,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 7,80,-,-,-,-,-,-,-,80,
Simon Gerrans,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 11,80,-,-,-,-,-,-,-,80,
Simon Gerrans,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 2,-,-,-,10,4,-,10,-,24,
Cyril Lemoine,2014,Stage 3,-,-,-,10,-,-,-,-,10,
Cyril Lemoine,2014,Stage 4,-,-,-,10,-,-,-,-,10,
Cyril Lemoine,2014,Stage 5,30,-,-,10,-,-,-,-,40,
Cyril Lemoine,2014,Stage 6,20,-,-,10,-,-,-,-,30,
Cyril Lemoine,2014,Stage 7,-,-,-,10,-,-,-,-,10,
Cyril Lemoine,2014,Stage 8,-,-,-,6,-,-,-,-,6,
Cyril Lemoine,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 11,-,-,-,-,15,-,10,-,25,
Cyril Lemoine,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Cyril Lemoine,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 1,70,15,-,-,-,-,-,6,91,
Christopher Froome,2014,Stage 2,-,16,-,-,-,-,-,6,22,
Christopher Froome,2014,Stage 3,-,16,-,-,-,-,-,6,22,
Christopher Froome,2014,Stage 4,-,14,-,-,-,-,-,6,20,
Christopher Froome,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Christopher Froome,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2014,Stage 1,-,-,-,-,-,-,-,6,6,
Bernhard Eisel,2014,Stage 2,-,-,-,-,-,-,-,6,6,
Bernhard Eisel,2014,Stage 3,-,-,-,-,-,-,-,6,6,
Bernhard Eisel,2014,Stage 4,-,-,-,-,-,-,-,6,6,
Bernhard Eisel,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2014,Stage 7,-,-,-,-,-,-,-,2,2,
Bernhard Eisel,2014,Stage 8,-,-,-,-,-,-,-,4,4,
Bernhard Eisel,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2014,Stage 10,-,-,-,-,-,-,-,4,4,
Bernhard Eisel,2014,Stage 11,-,-,-,-,-,-,-,4,4,
Bernhard Eisel,2014,Stage 12,-,-,-,-,-,-,-,4,4,
Bernhard Eisel,2014,Stage 13,-,-,-,-,-,-,-,2,2,
Bernhard Eisel,2014,Stage 14,-,-,-,-,-,-,-,2,2,
Bernhard Eisel,2014,Stage 15,20,-,-,-,-,-,-,2,22,
Bernhard Eisel,2014,Stage 16,5,-,-,-,4,-,-,4,13,
Bernhard Eisel,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Bernhard Eisel,2014,Stage 21,70,-,-,-,-,-,-,-,70,
Bernhard Eisel,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,Stage 2,-,-,-,-,-,-,-,2,2,
Jan Bakelants,2014,Stage 3,-,-,-,-,-,-,-,2,2,
Jan Bakelants,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,Stage 5,10,1,-,-,-,-,-,-,11,
Jan Bakelants,2014,Stage 6,-,2,-,-,-,-,-,-,2,
Jan Bakelants,2014,Stage 7,-,-,-,-,-,-,-,6,6,
Jan Bakelants,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,Stage 9,-,-,-,-,-,-,-,6,6,
Jan Bakelants,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,Stage 11,-,-,-,-,-,-,-,2,2,
Jan Bakelants,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,Stage 13,-,-,-,-,12,10,10,-,32,
Jan Bakelants,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,Stage 16,25,-,-,-,-,-,-,-,25,
Jan Bakelants,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,Stage 18,-,-,-,-,-,2,10,-,12,
Jan Bakelants,2014,Stage 19,15,-,-,-,-,-,-,-,15,
Jan Bakelants,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Jan Bakelants,2014,End-of-Tour,-,35,-,-,-,-,-,-,35,
Martin Elmiger,2014,Stage 1,10,7,-,-,-,-,-,-,17,
Martin Elmiger,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 7,-,-,-,-,15,-,10,-,25,
Martin Elmiger,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 11,-,-,-,-,12,-,10,-,22,
Martin Elmiger,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 15,-,-,-,-,15,-,10,4,29,
Martin Elmiger,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 17,-,-,-,-,12,-,-,-,12,
Martin Elmiger,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,Stage 19,-,-,-,-,15,-,10,-,25,
Martin Elmiger,2014,Stage 20,15,-,-,-,-,-,-,-,15,
Martin Elmiger,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Martin Elmiger,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
John Gadret,2014,Stage 1,-,-,-,-,-,-,-,-,0,
John Gadret,2014,Stage 2,-,-,-,-,-,-,-,-,0,
John Gadret,2014,Stage 3,-,-,-,-,-,-,-,-,0,
John Gadret,2014,Stage 4,-,-,-,-,-,-,-,-,0,
John Gadret,2014,Stage 5,-,-,-,-,-,-,-,-,0,
John Gadret,2014,Stage 6,-,-,-,-,-,-,-,-,0,
John Gadret,2014,Stage 7,-,-,-,-,-,-,-,-,0,
John Gadret,2014,Stage 8,-,-,-,-,-,-,-,-,0,
John Gadret,2014,Stage 9,-,-,-,-,-,-,-,-,0,
John Gadret,2014,Stage 10,10,-,-,-,-,-,-,4,14,
John Gadret,2014,Stage 11,-,-,-,-,-,-,-,2,2,
John Gadret,2014,Stage 12,-,-,-,-,-,-,-,2,2,
John Gadret,2014,Stage 13,-,-,-,-,-,-,-,4,4,
John Gadret,2014,Stage 14,5,-,-,-,-,-,-,4,9,
John Gadret,2014,Stage 15,-,-,-,-,-,-,-,4,4,
John Gadret,2014,Stage 16,-,-,-,-,-,-,-,4,4,
John Gadret,2014,Stage 17,-,-,-,-,-,-,-,10,10,
John Gadret,2014,Stage 18,-,2,-,-,-,-,-,2,4,
John Gadret,2014,Stage 19,-,2,-,-,-,-,-,2,4,
John Gadret,2014,Stage 20,-,2,-,-,-,-,-,-,2,
John Gadret,2014,Stage 21,-,2,-,-,-,-,-,2,4,
John Gadret,2014,End-of-Tour,-,60,-,-,-,-,-,20,80,
Alessandro Petacchi,2014,Stage 1,-,-,-,-,2,-,-,-,2,
Alessandro Petacchi,2014,Stage 2,-,-,-,-,-,-,-,2,2,
Alessandro Petacchi,2014,Stage 3,-,-,-,-,-,-,-,2,2,
Alessandro Petacchi,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 6,-,-,-,-,3,-,-,-,3,
Alessandro Petacchi,2014,Stage 7,-,-,-,-,-,-,-,6,6,
Alessandro Petacchi,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 9,-,-,-,-,-,-,-,6,6,
Alessandro Petacchi,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 11,-,-,-,-,-,-,-,2,2,
Alessandro Petacchi,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 19,70,-,-,-,-,-,-,-,70,
Alessandro Petacchi,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Alessandro Petacchi,2014,Stage 21,50,-,-,-,-,-,-,-,50,
Alessandro Petacchi,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 1,-,-,-,-,-,-,-,4,4,
Jan Barta,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 3,-,-,-,-,12,-,10,-,22,
Jan Barta,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 9,-,-,-,-,-,-,-,2,2,
Jan Barta,2014,Stage 10,-,-,-,-,1,-,10,-,11,
Jan Barta,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 13,-,-,-,-,-,-,-,2,2,
Jan Barta,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,Stage 20,100,-,-,-,-,-,-,-,100,
Jan Barta,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Jan Barta,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 14,-,-,-,-,-,6,10,-,16,
Jose Rodolfo Serpa,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 16,90,-,-,-,-,30,-,-,120,
Jose Rodolfo Serpa,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Jose Rodolfo Serpa,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Sebastien Minard,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Sebastien Minard,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Sebastien Minard,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Sebastien Minard,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Sebastien Minard,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Sebastien Minard,2014,Stage 6,-,-,-,-,-,-,-,2,2,
Sebastien Minard,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Sebastien Minard,2014,Stage 8,-,-,-,-,-,-,-,6,6,
Sebastien Minard,2014,Stage 9,-,-,-,-,-,-,-,2,2,
Sebastien Minard,2014,Stage 10,-,-,-,-,-,-,-,6,6,
Sebastien Minard,2014,Stage 11,-,-,-,-,-,-,-,6,6,
Sebastien Minard,2014,Stage 12,-,-,-,-,-,-,-,6,6,
Sebastien Minard,2014,Stage 13,-,-,-,-,-,-,-,8,8,
Sebastien Minard,2014,Stage 14,-,-,-,-,-,-,-,10,10,
Sebastien Minard,2014,Stage 15,-,-,-,-,-,-,-,8,8,
Sebastien Minard,2014,Stage 16,-,-,-,-,-,-,-,6,6,
Sebastien Minard,2014,Stage 17,-,-,-,-,-,-,-,6,6,
Sebastien Minard,2014,Stage 18,-,-,-,-,-,-,-,8,8,
Sebastien Minard,2014,Stage 19,-,-,-,-,-,-,-,8,8,
Sebastien Minard,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Sebastien Minard,2014,Stage 21,-,-,-,-,-,-,-,10,10,
Sebastien Minard,2014,End-of-Tour,-,-,-,-,-,-,-,40,40,
Tom Leezer,2014,Stage 1,-,-,-,-,-,-,-,2,2,
Tom Leezer,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Tom Leezer,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Tom Leezer,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Tom Leezer,2014,Stage 5,-,-,-,-,-,-,-,10,10,
Tom Leezer,2014,Stage 6,-,-,-,-,15,-,10,4,29,
Tom Leezer,2014,Stage 7,-,-,-,-,-,-,-,4,4,
Tom Leezer,2014,Stage 8,-,-,-,-,-,-,-,4,4,
Tom Leezer,2014,Stage 9,-,-,-,-,-,-,-,4,4,
Tom Leezer,2014,Stage 10,-,-,-,-,-,-,-,2,2,
Tom Leezer,2014,Stage 11,-,-,-,-,-,-,-,2,2,
Tom Leezer,2014,Stage 12,-,-,-,-,-,-,-,2,2,
Tom Leezer,2014,Stage 13,-,-,-,-,-,-,-,4,4,
Tom Leezer,2014,Stage 14,-,-,-,-,-,-,-,4,4,
Tom Leezer,2014,Stage 15,-,-,-,-,-,-,-,4,4,
