PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Maciej Bodnar,2016,Stage 16,-,-,-,-,-,-,-,6,6,
Maciej Bodnar,2016,Stage 17,-,-,-,-,-,-,-,2,2,
Maciej Bodnar,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2016,Stage 21,-,-,-,-,-,-,-,4,4,
Maciej Bodnar,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Ian Stannard,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Ian Stannard,2016,Stage 2,-,-,-,-,-,-,-,4,4,
Ian Stannard,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Ian Stannard,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Ian Stannard,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Ian Stannard,2016,Stage 6,-,-,-,-,-,-,-,4,4,
Ian Stannard,2016,Stage 7,-,-,-,-,-,-,-,4,4,
Ian Stannard,2016,Stage 8,-,-,-,-,-,-,-,16,16,
Ian Stannard,2016,Stage 9,-,-,-,-,-,-,-,10,10,
Ian Stannard,2016,Stage 10,-,-,-,-,-,-,-,8,8,
Ian Stannard,2016,Stage 11,-,-,-,-,1,-,-,12,13,
Ian Stannard,2016,Stage 12,-,-,-,-,-,-,-,8,8,
Ian Stannard,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Ian Stannard,2016,Stage 14,-,-,-,-,-,-,-,8,8,
Ian Stannard,2016,Stage 15,-,-,-,-,-,-,-,10,10,
Ian Stannard,2016,Stage 16,-,-,-,-,-,-,-,10,10,
Ian Stannard,2016,Stage 17,-,-,-,-,-,-,-,10,10,
Ian Stannard,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Ian Stannard,2016,Stage 19,-,-,-,-,-,-,-,10,10,
Ian Stannard,2016,Stage 20,-,-,-,-,-,-,-,10,10,
Ian Stannard,2016,Stage 21,-,-,-,-,-,-,-,10,10,
Ian Stannard,2016,Final Classifications,-,-,-,-,-,-,-,30,30,
Vasil Kiryienka,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Vasil Kiryienka,2016,Stage 2,-,-,-,-,-,-,-,4,4,
Vasil Kiryienka,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Vasil Kiryienka,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Vasil Kiryienka,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Vasil Kiryienka,2016,Stage 6,-,-,-,-,-,-,-,4,4,
Vasil Kiryienka,2016,Stage 7,-,-,-,-,-,-,-,4,4,
Vasil Kiryienka,2016,Stage 8,-,-,-,-,-,-,-,16,16,
Vasil Kiryienka,2016,Stage 9,-,-,-,-,-,-,-,10,10,
Vasil Kiryienka,2016,Stage 10,-,-,-,-,-,-,-,8,8,
Vasil Kiryienka,2016,Stage 11,-,-,-,-,-,-,-,12,12,
Vasil Kiryienka,2016,Stage 12,-,-,-,-,-,-,-,8,8,
Vasil Kiryienka,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Vasil Kiryienka,2016,Stage 14,-,-,-,-,-,-,-,8,8,
Vasil Kiryienka,2016,Stage 15,-,-,-,-,-,-,-,10,10,
Vasil Kiryienka,2016,Stage 16,-,-,-,-,-,-,-,10,10,
Vasil Kiryienka,2016,Stage 17,-,-,-,-,-,-,-,10,10,
Vasil Kiryienka,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Vasil Kiryienka,2016,Stage 19,-,-,-,-,-,-,-,10,10,
Vasil Kiryienka,2016,Stage 20,-,-,-,-,-,-,-,10,10,
Vasil Kiryienka,2016,Stage 21,-,-,-,-,-,-,-,10,10,
Vasil Kiryienka,2016,Final Classifications,-,-,-,-,-,-,-,30,30,
Luke Rowe,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Luke Rowe,2016,Stage 2,-,-,-,-,-,-,-,4,4,
Luke Rowe,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Luke Rowe,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Luke Rowe,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Luke Rowe,2016,Stage 6,-,-,-,-,-,-,-,4,4,
Luke Rowe,2016,Stage 7,-,-,-,-,-,-,-,4,4,
Luke Rowe,2016,Stage 8,-,-,-,-,-,-,-,16,16,
Luke Rowe,2016,Stage 9,-,-,-,-,-,-,-,10,10,
Luke Rowe,2016,Stage 10,-,-,-,-,-,-,-,8,8,
Luke Rowe,2016,Stage 11,-,-,-,-,-,-,-,12,12,
Luke Rowe,2016,Stage 12,-,-,-,-,-,-,-,8,8,
Luke Rowe,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Luke Rowe,2016,Stage 14,-,-,-,-,-,-,-,8,8,
Luke Rowe,2016,Stage 15,-,-,-,-,-,-,-,10,10,
Luke Rowe,2016,Stage 16,-,-,-,-,-,-,-,10,10,
Luke Rowe,2016,Stage 17,-,-,-,-,-,-,-,10,10,
Luke Rowe,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Luke Rowe,2016,Stage 19,-,-,-,-,-,-,-,10,10,
Luke Rowe,2016,Stage 20,-,-,-,-,-,-,-,10,10,
Luke Rowe,2016,Stage 21,-,-,-,-,-,-,-,10,10,
Luke Rowe,2016,Final Classifications,-,-,-,-,-,-,-,30,30,
Kristijan Durasek,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 9,-,-,-,-,-,-,-,4,4,
Kristijan Durasek,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 15,25,-,-,-,-,2,-,-,27,
Kristijan Durasek,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 17,100,-,-,-,2,17,10,-,129,
Kristijan Durasek,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2016,Final Classifications,-,-,-,10,-,-,-,-,10,
Tony Martin,2016,Stage 1,-,-,-,-,-,-,-,10,10,
Tony Martin,2016,Stage 2,-,-,-,-,-,-,-,8,8,
Tony Martin,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Tony Martin,2016,Stage 4,-,-,-,-,-,-,-,10,10,
Tony Martin,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Tony Martin,2016,Stage 6,-,-,-,-,-,-,-,8,8,
Tony Martin,2016,Stage 7,-,-,-,-,-,-,-,2,2,
Tony Martin,2016,Stage 8,-,-,-,3,-,20,10,4,37,
Tony Martin,2016,Stage 9,-,-,-,-,-,-,-,2,2,
Tony Martin,2016,Stage 10,-,-,-,-,-,-,-,2,2,
Tony Martin,2016,Stage 11,-,-,-,-,-,-,-,2,2,
Tony Martin,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Tony Martin,2016,Stage 13,40,-,-,-,-,-,-,-,40,
Tony Martin,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Tony Martin,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Tony Martin,2016,Stage 16,-,-,-,-,12,-,10,-,22,
Tony Martin,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Tony Martin,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Tony Martin,2016,Stage 19,-,-,-,-,6,-,10,-,16,
Tony Martin,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Tony Martin,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Tony Martin,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Gorka Izagirre,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Gorka Izagirre,2016,Stage 2,-,-,-,-,-,-,-,6,6,
Gorka Izagirre,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Gorka Izagirre,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Gorka Izagirre,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Gorka Izagirre,2016,Stage 6,-,-,-,-,-,-,-,4,4,
Gorka Izagirre,2016,Stage 7,40,-,-,-,-,-,-,2,42,
Gorka Izagirre,2016,Stage 8,-,-,-,-,-,-,-,2,2,
Gorka Izagirre,2016,Stage 9,-,-,-,-,-,-,-,6,6,
Gorka Izagirre,2016,Stage 10,40,-,-,-,-,-,10,4,54,
Gorka Izagirre,2016,Stage 11,-,-,-,-,-,-,-,4,4,
Gorka Izagirre,2016,Stage 12,-,-,-,-,-,-,-,6,6,
Gorka Izagirre,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Gorka Izagirre,2016,Stage 14,-,-,-,-,-,-,-,4,4,
Gorka Izagirre,2016,Stage 15,-,-,-,-,-,-,-,6,6,
Gorka Izagirre,2016,Stage 16,-,-,-,-,-,-,-,6,6,
Gorka Izagirre,2016,Stage 17,-,-,-,-,-,-,-,6,6,
Gorka Izagirre,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Gorka Izagirre,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Gorka Izagirre,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Gorka Izagirre,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Gorka Izagirre,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Rohan Dennis,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Rohan Dennis,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Rohan Dennis,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Rohan Dennis,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Rohan Dennis,2016,Stage 5,-,-,-,-,-,-,-,18,18,
Rohan Dennis,2016,Stage 6,-,-,-,-,-,-,-,12,12,
Rohan Dennis,2016,Stage 7,-,-,-,-,-,-,-,12,12,
Rohan Dennis,2016,Stage 8,-,-,-,-,-,-,-,6,6,
Rohan Dennis,2016,Stage 9,-,-,-,-,-,-,-,2,2,
Rohan Dennis,2016,Stage 10,-,-,-,-,-,-,-,6,6,
Rohan Dennis,2016,Stage 11,-,-,-,-,-,-,-,6,6,
Rohan Dennis,2016,Stage 12,-,-,-,-,-,-,-,6,6,
Rohan Dennis,2016,Stage 13,80,-,-,-,-,-,-,-,80,
Rohan Dennis,2016,Stage 14,-,-,-,-,-,-,-,6,6,
Rohan Dennis,2016,Stage 15,-,-,-,-,-,-,-,2,2,
Rohan Dennis,2016,Stage 16,-,-,-,-,-,-,-,2,2,
Rohan Dennis,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Rohan Dennis,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Rohan Dennis,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Rohan Dennis,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Rohan Dennis,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Rohan Dennis,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 9,-,-,-,-,4,-,10,-,14,
Jrome Coppel,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 13,100,-,-,-,-,-,-,-,100,
Jrome Coppel,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 15,-,-,-,-,-,-,-,6,6,
Jrome Coppel,2016,Stage 16,-,-,-,-,-,-,-,2,2,
Jrome Coppel,2016,Stage 17,-,-,-,-,-,-,-,4,4,
Jrome Coppel,2016,Stage 18,25,-,-,-,-,-,-,-,25,
Jrome Coppel,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Stage 20,-,-,-,-,-,-,-,4,4,
Jrome Coppel,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Jrome Coppel,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 4,20,-,-,-,-,-,-,-,20,
Sep Vanmarcke,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 12,50,-,-,-,-,2,10,-,62,
Sep Vanmarcke,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 16,60,-,-,-,-,-,-,-,60,
Sep Vanmarcke,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Sep Vanmarcke,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Imanol Erviti,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Imanol Erviti,2016,Stage 2,-,-,-,-,-,-,-,6,6,
Imanol Erviti,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Imanol Erviti,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Imanol Erviti,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Imanol Erviti,2016,Stage 6,-,-,-,-,-,-,-,4,4,
Imanol Erviti,2016,Stage 7,-,-,-,-,-,-,-,2,2,
Imanol Erviti,2016,Stage 8,-,-,-,-,-,-,-,2,2,
Imanol Erviti,2016,Stage 9,-,-,-,-,-,-,-,6,6,
Imanol Erviti,2016,Stage 10,-,-,-,-,-,-,-,4,4,
Imanol Erviti,2016,Stage 11,-,-,-,-,-,-,-,4,4,
Imanol Erviti,2016,Stage 12,-,-,-,-,-,-,-,6,6,
Imanol Erviti,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Imanol Erviti,2016,Stage 14,-,-,-,-,-,-,-,4,4,
Imanol Erviti,2016,Stage 15,-,-,-,-,-,-,-,6,6,
Imanol Erviti,2016,Stage 16,-,-,-,-,-,-,-,6,6,
Imanol Erviti,2016,Stage 17,-,-,-,-,-,-,-,6,6,
Imanol Erviti,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Imanol Erviti,2016,Stage 19,-,-,-,-,-,-,-,10,10,
Imanol Erviti,2016,Stage 20,-,-,-,-,-,-,-,14,14,
Imanol Erviti,2016,Stage 21,-,-,-,-,-,-,-,8,8,
Imanol Erviti,2016,Final Classifications,-,-,-,-,-,-,-,40,40,
Daniel Moreno,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Daniel Moreno,2016,Stage 2,-,-,-,-,-,-,-,6,6,
Daniel Moreno,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Daniel Moreno,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Daniel Moreno,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Daniel Moreno,2016,Stage 6,-,-,-,-,-,-,-,4,4,
Daniel Moreno,2016,Stage 7,-,-,-,-,-,-,-,2,2,
Daniel Moreno,2016,Stage 8,-,-,-,-,-,-,-,2,2,
Daniel Moreno,2016,Stage 9,-,-,-,-,-,-,-,6,6,
Daniel Moreno,2016,Stage 10,-,-,-,-,-,-,-,4,4,
Daniel Moreno,2016,Stage 11,-,-,-,-,-,-,-,4,4,
Daniel Moreno,2016,Stage 12,-,-,-,-,-,-,-,6,6,
Daniel Moreno,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Daniel Moreno,2016,Stage 14,-,-,-,-,-,-,-,4,4,
Daniel Moreno,2016,Stage 15,-,-,-,-,-,-,-,6,6,
Daniel Moreno,2016,Stage 16,-,-,-,-,-,-,-,6,6,
Daniel Moreno,2016,Stage 17,-,-,-,-,-,-,-,6,6,
Daniel Moreno,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Daniel Moreno,2016,Stage 19,-,-,-,-,-,-,-,10,10,
Daniel Moreno,2016,Stage 20,-,-,-,-,-,-,-,14,14,
Daniel Moreno,2016,Stage 21,-,-,-,-,-,-,-,8,8,
Daniel Moreno,2016,Final Classifications,-,-,-,-,-,-,-,40,40,
Sylvain Chavanel,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 3,-,-,-,-,-,-,-,2,2,
Sylvain Chavanel,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Sylvain Chavanel,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 10,20,-,-,-,-,-,10,-,30,
Sylvain Chavanel,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 12,80,-,-,-,1,10,10,-,101,
Sylvain Chavanel,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 16,-,-,-,-,3,-,-,-,3,
Sylvain Chavanel,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Luke Durbridge,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Luke Durbridge,2016,Stage 2,-,-,-,-,-,-,-,6,6,
Luke Durbridge,2016,Stage 3,-,-,-,-,-,-,-,6,6,
Luke Durbridge,2016,Stage 4,-,-,-,-,-,-,-,6,6,
Luke Durbridge,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Luke Durbridge,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Luke Durbridge,2016,Stage 7,-,-,-,-,-,-,-,8,8,
Luke Durbridge,2016,Stage 8,-,-,-,-,-,-,-,4,4,
Luke Durbridge,2016,Stage 9,-,-,-,-,-,-,-,4,4,
Luke Durbridge,2016,Stage 10,60,-,-,-,4,-,10,10,84,
Luke Durbridge,2016,Stage 11,-,-,-,-,-,-,-,4,4,
Luke Durbridge,2016,Stage 12,-,-,-,-,-,-,-,4,4,
Luke Durbridge,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Luke Durbridge,2016,Stage 14,-,-,-,-,-,-,-,2,2,
Luke Durbridge,2016,Stage 15,-,-,-,-,-,-,-,2,2,
Luke Durbridge,2016,Stage 16,-,-,-,-,-,-,-,2,2,
Luke Durbridge,2016,Stage 17,-,-,-,-,-,-,-,2,2,
Luke Durbridge,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Luke Durbridge,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Luke Durbridge,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Luke Durbridge,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Luke Durbridge,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Marcus Burghardt,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Marcus Burghardt,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Marcus Burghardt,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Marcus Burghardt,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Marcus Burghardt,2016,Stage 5,-,-,-,-,-,-,-,18,18,
Marcus Burghardt,2016,Stage 6,-,-,-,-,-,-,-,12,12,
Marcus Burghardt,2016,Stage 7,-,-,-,-,-,-,-,12,12,
Marcus Burghardt,2016,Stage 8,-,-,-,-,-,-,-,6,6,
Marcus Burghardt,2016,Stage 9,-,-,-,-,-,-,-,2,2,
Marcus Burghardt,2016,Stage 10,-,-,-,-,-,-,-,6,6,
Marcus Burghardt,2016,Stage 11,-,-,-,-,-,-,-,6,6,
Marcus Burghardt,2016,Stage 12,-,-,-,-,-,-,-,6,6,
Marcus Burghardt,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Marcus Burghardt,2016,Stage 14,-,-,-,-,-,-,-,6,6,
Marcus Burghardt,2016,Stage 15,-,-,-,-,-,-,-,2,2,
Marcus Burghardt,2016,Stage 16,-,-,-,-,-,-,-,2,2,
Marcus Burghardt,2016,Stage 17,-,-,-,-,-,-,-,2,2,
Marcus Burghardt,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Marcus Burghardt,2016,Stage 19,-,-,-,-,1,-,10,2,13,
Marcus Burghardt,2016,Stage 20,-,-,-,-,-,-,-,2,2,
Marcus Burghardt,2016,Stage 21,-,-,-,-,15,-,-,2,17,
Marcus Burghardt,2016,Final Classifications,-,-,-,-,-,-,-,20,20,
Simon Gerrans,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Stage 2,25,12,-,-,-,-,-,6,43,
Simon Gerrans,2016,Stage 3,-,1,-,-,-,-,-,6,7,
Simon Gerrans,2016,Stage 4,30,9,-,-,-,-,-,6,45,
Simon Gerrans,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Stage 7,-,-,-,-,-,-,-,8,8,
Simon Gerrans,2016,Stage 8,-,-,-,-,-,-,-,4,4,
Simon Gerrans,2016,Stage 9,-,-,-,-,-,-,-,4,4,
Simon Gerrans,2016,Stage 10,-,-,-,-,-,-,-,10,10,
Simon Gerrans,2016,Stage 11,-,-,-,-,-,-,-,4,4,
Simon Gerrans,2016,Stage 12,-,-,-,-,-,-,-,4,4,
Simon Gerrans,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Stage 14,-,-,-,-,-,-,-,2,2,
Simon Gerrans,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Simon Gerrans,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 1,-,-,-,-,-,-,-,12,12,
Daniel Teklehaimanot,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 3,-,-,-,-,-,-,-,6,6,
Daniel Teklehaimanot,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 6,-,-,-,-,-,-,-,6,6,
Daniel Teklehaimanot,2016,Stage 7,-,-,-,-,-,-,-,6,6,
Daniel Teklehaimanot,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 10,-,-,-,-,-,-,-,2,2,
Daniel Teklehaimanot,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 12,60,-,-,-,4,4,10,4,82,
Daniel Teklehaimanot,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 14,-,-,-,-,-,-,-,6,6,
Daniel Teklehaimanot,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2016,Stage 21,-,-,-,-,10,-,-,-,10,
Daniel Teklehaimanot,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Ariel Maximiliano  Richeze,2016,Stage 1,-,1,-,-,-,-,-,10,11,
Ariel Maximiliano  Richeze,2016,Stage 2,-,-,-,-,-,-,-,8,8,
Ariel Maximiliano  Richeze,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Ariel Maximiliano  Richeze,2016,Stage 4,-,-,-,-,-,-,-,10,10,
Ariel Maximiliano  Richeze,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Ariel Maximiliano  Richeze,2016,Stage 6,-,-,-,-,1,-,-,8,9,
Ariel Maximiliano  Richeze,2016,Stage 7,-,-,-,-,-,-,-,2,2,
Ariel Maximiliano  Richeze,2016,Stage 8,-,-,-,-,-,-,-,4,4,
Ariel Maximiliano  Richeze,2016,Stage 9,-,-,-,-,-,-,-,2,2,
Ariel Maximiliano  Richeze,2016,Stage 10,-,-,-,-,-,-,-,2,2,
