PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Luis Angel Mate Mardones,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 7,-,-,-,-,15,-,10,-,25,
Luis Angel Mate Mardones,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 16,40,-,-,-,-,-,-,-,40,
Luis Angel Mate Mardones,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Luis Angel Mate Mardones,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 2,-,-,-,-,-,-,-,4,4,
Ivan Basso,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 4,-,-,-,-,-,-,-,4,4,
Ivan Basso,2015,Stage 5,-,-,-,-,-,-,-,6,6,
Ivan Basso,2015,Stage 6,-,-,-,-,-,-,-,6,6,
Ivan Basso,2015,Stage 7,-,-,-,-,-,-,-,8,8,
Ivan Basso,2015,Stage 8,-,-,-,-,-,-,-,8,8,
Ivan Basso,2015,Stage 9,25,-,-,-,-,-,-,4,29,
Ivan Basso,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Ivan Basso,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 7,-,-,-,-,8,-,10,-,18,
Kristijan Durasek,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 9,5,-,-,-,-,-,-,-,5,
Kristijan Durasek,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 12,-,-,-,-,-,15,10,-,25,
Kristijan Durasek,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 16,-,-,-,-,-,-,-,6,6,
Kristijan Durasek,2015,Stage 17,-,-,-,-,5,-,-,-,5,
Kristijan Durasek,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Kristijan Durasek,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 10,-,-,-,-,15,-,10,-,25,
Pierrick Fedrigo,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 16,25,-,-,-,6,-,-,-,31,
Pierrick Fedrigo,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Pierrick Fedrigo,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 8,-,-,-,-,10,-,10,-,20,
Sylvain Chavanel,2015,Stage 9,15,-,-,-,-,-,-,-,15,
Sylvain Chavanel,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 11,-,-,-,-,6,-,-,-,6,
Sylvain Chavanel,2015,Stage 12,-,-,-,-,-,2,-,-,2,
Sylvain Chavanel,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 16,-,-,-,-,-,-,-,2,2,
Sylvain Chavanel,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Sylvain Chavanel,2015,Stage 21,-,-,-,-,8,-,-,-,8,
Sylvain Chavanel,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 3,-,-,-,-,5,-,-,-,5,
Geoffrey Soupe,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 5,25,-,-,-,-,-,-,-,25,
Geoffrey Soupe,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 7,5,-,-,-,-,-,-,-,5,
Geoffrey Soupe,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 10,-,-,-,-,2,-,-,-,2,
Geoffrey Soupe,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Geoffrey Soupe,2015,Stage 21,15,-,-,-,-,-,-,-,15,
Geoffrey Soupe,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 2,-,-,-,-,12,-,10,-,22,
Stef Clement,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 9,15,-,-,-,-,-,-,-,15,
Stef Clement,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 16,-,-,-,-,-,-,-,2,2,
Stef Clement,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 18,-,-,-,-,5,-,-,-,5,
Stef Clement,2015,Stage 19,-,-,-,-,5,-,-,-,5,
Stef Clement,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Stef Clement,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 2,-,-,-,-,-,-,-,8,8,
Julian David Arredondo Moreno,2015,Stage 3,15,-,-,-,-,-,-,-,15,
Julian David Arredondo Moreno,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 8,25,-,-,-,-,-,-,-,25,
Julian David Arredondo Moreno,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Julian David Arredondo Moreno,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 14,-,-,-,-,-,-,-,6,6,
Merhawi Kudus,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 16,-,-,-,-,-,-,-,4,4,
Merhawi Kudus,2015,Stage 17,10,-,-,-,2,-,-,4,16,
Merhawi Kudus,2015,Stage 18,-,-,-,-,-,-,-,4,4,
Merhawi Kudus,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Merhawi Kudus,2015,Stage 21,-,-,-,-,12,-,-,-,12,
Merhawi Kudus,2015,Final Classifications,-,-,-,-,-,-,-,5,5,
Florian Vachon,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 7,15,-,-,-,-,-,-,-,15,
Florian Vachon,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 15,30,-,-,-,-,-,-,-,30,
Florian Vachon,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Florian Vachon,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 6,-,-,-,-,12,-,10,-,22,
Kenneth Vanbilsen,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 10,-,-,-,-,12,-,10,-,22,
Kenneth Vanbilsen,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Kenneth Vanbilsen,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Jean-Christophe Peraud,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Jean-Christophe Peraud,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Jean-Christophe Peraud,2015,Stage 3,-,-,-,-,-,-,-,2,2,
Jean-Christophe Peraud,2015,Stage 4,-,2,-,-,-,-,-,-,2,
Jean-Christophe Peraud,2015,Stage 5,-,2,-,-,-,-,-,-,2,
Jean-Christophe Peraud,2015,Stage 6,-,2,-,-,-,-,-,-,2,
Jean-Christophe Peraud,2015,Stage 7,-,3,-,-,-,-,-,-,3,
Jean-Christophe Peraud,2015,Stage 8,-,3,-,-,-,-,-,6,9,
Jean-Christophe Peraud,2015,Stage 9,-,4,-,-,-,-,-,-,4,
Jean-Christophe Peraud,2015,Stage 10,-,7,-,-,-,-,-,-,7,
Jean-Christophe Peraud,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Jean-Christophe Peraud,2015,Stage 12,-,-,-,-,-,-,-,2,2,
Jean-Christophe Peraud,2015,Stage 13,-,-,-,-,-,-,-,2,2,
Jean-Christophe Peraud,2015,Stage 14,-,-,-,-,-,-,-,2,2,
Jean-Christophe Peraud,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Jean-Christophe Peraud,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Jean-Christophe Peraud,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Jean-Christophe Peraud,2015,Stage 18,-,-,-,-,-,-,-,6,6,
Jean-Christophe Peraud,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Jean-Christophe Peraud,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Jean-Christophe Peraud,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Jean-Christophe Peraud,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 9,20,-,-,-,-,-,-,-,20,
Dmitriy Gruzdev,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 12,-,-,-,-,-,-,-,4,4,
Dmitriy Gruzdev,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 19,-,-,-,-,-,-,-,8,8,
Dmitriy Gruzdev,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Dmitriy Gruzdev,2015,Final Classifications,-,-,-,-,-,-,-,10,10,
Michele Scarponi,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 9,20,-,-,-,-,-,-,-,20,
Michele Scarponi,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 12,-,-,-,-,-,-,-,4,4,
Michele Scarponi,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 19,-,-,-,-,-,-,-,8,8,
Michele Scarponi,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Michele Scarponi,2015,Final Classifications,-,-,-,-,-,-,-,10,10,
Georg Preidler,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 2,-,-,-,-,-,-,-,2,2,
Georg Preidler,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 4,-,-,-,-,-,-,-,4,4,
Georg Preidler,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 12,-,-,-,-,-,10,10,-,20,
Georg Preidler,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 15,-,-,-,-,-,-,-,4,4,
Georg Preidler,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 17,-,-,-,-,-,-,-,6,6,
Georg Preidler,2015,Stage 18,-,-,-,-,3,-,-,-,3,
Georg Preidler,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Georg Preidler,2015,Stage 21,-,-,-,-,1,-,-,-,1,
Georg Preidler,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 12,-,-,-,-,1,-,-,-,1,
Nicolas Edet,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Stage 19,-,-,-,-,6,-,-,-,6,
Nicolas Edet,2015,Stage 20,-,-,-,-,3,20,10,-,33,
Nicolas Edet,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Nicolas Edet,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2015,Stage 11,-,-,-,-,-,-,-,-,0,
